id,session_id,task_id,task_no,score,max_score,users_answer,submission_time,verdict
10572042,367662,9989,4,0,1,{"solution": 21},2019-10-17 10:52:58.5959+00,wrong
10572043,367662,9992,5,1,1,{"solution": 7},2019-10-17 10:57:15.452702+00,ok
10572044,367662,9994,6,0,1,{"solution": 1},2019-10-17 11:16:41.770249+00,wrong
10572045,367662,9998,7,0,1,{"solution": 2},2019-10-17 11:04:26.494686+00,wrong
10572046,367662,10001,8,0,1,{"solution": 11},2019-10-17 11:14:01.582336+00,wrong
10571452,367669,9981,1,0,1,{"solution": 14},2019-10-17 10:44:01.342436+00,wrong
10571453,367669,9983,2,1,1,{"solution": 35},2019-10-17 10:51:00.807331+00,ok
10571454,367669,9987,3,0,1,{"solution": "EBCAD"},2019-10-17 10:57:30.026702+00,wrong
10571455,367669,9990,4,0,1,{"solution": 33},2019-10-17 11:08:43.574167+00,wrong
10571456,367669,9992,5,0,1,{"solution": 9},2019-10-17 11:16:32.488924+00,wrong
10571457,367669,9996,6,0,1,{"solution": 45},2019-10-17 11:21:05.678039+00,wrong
10571458,367669,9998,7,1,1,{"solution": 5},2019-10-17 11:23:03.594568+00,ok
10571459,367669,10002,8,0,1,{"solution": 17},2019-10-17 11:24:33.928348+00,wrong
10571959,367685,9981,1,0,1,{"solution": 4},2019-10-17 11:03:46.903951+00,wrong
10571960,367685,9986,2,0,1,{"solution": 44},2019-10-17 11:03:51.943091+00,wrong
10571961,367685,9987,3,0,1,{"solution": "EACDB"},2019-10-17 11:04:10.498999+00,wrong
10571962,367685,9990,4,0,1,{"solution": 19},2019-10-17 11:08:19.478135+00,wrong
10571963,367685,9993,5,1,1,{"solution": 5},2019-10-17 11:10:55.438228+00,ok
10571964,367685,9994,6,0,1,{"solution": 1},2019-10-17 11:18:48.527935+00,wrong
10571965,367685,9998,7,1,1,{"solution": 5},2019-10-17 11:16:42.752388+00,ok
10571966,367685,10001,8,0,1,{"solution": 11},2019-10-17 11:23:52.620682+00,wrong
10566206,367686,9980,1,0,1,,,none
10566207,367686,9983,2,0,1,,,none
10566208,367686,9987,3,0,1,,,none
10566209,367686,9990,4,0,1,,,none
10566210,367686,9992,5,0,1,,,none
10566211,367686,9997,6,0,1,,,none
10566212,367686,9998,7,0,1,,,none
10566213,367686,9999,8,0,1,,,none
10573122,367703,9982,1,0,1,,,none
10573123,367703,9983,2,0,1,,,none
10573124,367703,9987,3,0,1,,,none
10573125,367703,9990,4,0,1,,,none
10573126,367703,9993,5,0,1,,,none
10573127,367703,9995,6,0,1,,,none
10573128,367703,9998,7,0,1,,,none
10573129,367703,10002,8,0,1,,,none
10572523,367719,9981,1,0,1,{"solution": 6},2019-10-17 10:45:17.79327+00,wrong
10572524,367719,9983,2,1,1,{"solution": 35},2019-10-17 11:15:32.421018+00,ok
10572525,367719,9987,3,1,1,{"solution": "ECBAD"},2019-10-17 10:55:05.509156+00,ok
10572526,367719,9988,4,0,1,{"solution": 16},2019-10-17 10:58:12.706958+00,wrong
10572527,367719,9992,5,1,1,{"solution": 7},2019-10-17 11:00:18.795018+00,ok
10572528,367719,9996,6,1,1,{"solution": 1},2019-10-17 11:34:39.396564+00,ok
10572529,367719,9998,7,1,1,{"solution": 5},2019-10-17 11:00:43.729772+00,ok
10572530,367719,10000,8,0,1,{"solution": 14},2019-10-17 11:37:03.021697+00,wrong
10570496,367729,9982,1,0,1,{"solution": 8},2019-10-17 10:44:32.489396+00,wrong
10570497,367729,9983,2,0,1,{"solution": 32},2019-10-17 10:47:30.631344+00,wrong
10570498,367729,9987,3,0,1,{"solution": "ECABD"},2019-10-17 10:49:59.517115+00,wrong
10570499,367729,9991,4,0,1,{"solution": 22},2019-10-17 10:51:16.513982+00,wrong
10570500,367729,9992,5,1,1,{"solution": 7},2019-10-17 10:52:18.941804+00,ok
10570501,367729,9995,6,0,1,{"solution": 3},2019-10-17 11:17:56.539034+00,wrong
10570502,367729,9998,7,0,1,{"solution": 4},2019-10-17 10:55:53.017207+00,wrong
10570503,367729,10002,8,0,1,{"solution": 20},2019-10-17 11:02:25.325965+00,wrong
10571991,367756,9981,1,0,1,{"solution": 7},2019-10-17 11:03:58.749854+00,wrong
10571992,367756,9984,2,0,1,{"solution": 43},2019-10-17 11:04:02.969208+00,wrong
10571993,367756,9987,3,0,1,{"solution": "А"},2019-10-17 11:27:51.95654+00,wrong
10571994,367756,9989,4,0,1,{"solution": 5},2019-10-17 11:11:19.523902+00,wrong
10571995,367756,9992,5,0,1,{"solution": 37},2019-10-17 11:19:47.33762+00,wrong
10571996,367756,9997,6,0,1,{"solution": 1},2019-10-17 11:23:52.070992+00,wrong
10571997,367756,9998,7,0,1,{"solution": -3},2019-10-17 11:26:21.79914+00,wrong
10571998,367756,10002,8,0,1,{"solution": 17},2019-10-17 11:28:43.571801+00,wrong
10571051,367773,9981,1,0,1,{"solution": -10},2019-10-17 10:49:25.388341+00,wrong
10571052,367773,9986,2,0,1,{"solution": 13},2019-10-17 10:51:12.827639+00,wrong
10571053,367773,9987,3,0,1,{"solution": "В"},2019-10-17 10:53:08.967584+00,wrong
10571054,367773,9989,4,0,1,{"solution": 15},2019-10-17 10:54:53.669297+00,wrong
10571055,367773,9992,5,0,1,{"solution": 8},2019-10-17 10:55:52.844824+00,wrong
10571056,367773,9996,6,0,1,{"solution": 12},2019-10-17 10:57:53.422959+00,wrong
10571057,367773,9998,7,0,1,{"solution": 6},2019-10-17 11:11:29.740213+00,wrong
10571058,367773,9999,8,0,1,{"solution": 18},2019-10-17 11:13:54.172804+00,wrong
10572348,367872,9982,1,1,1,{"solution": 18},2019-10-17 11:02:24.908643+00,ok
10572349,367872,9986,2,0,1,{"solution": 41},2019-10-17 11:06:07.127182+00,wrong
10572350,367872,9987,3,0,1,{"solution": "DBCEA"},2019-10-17 11:29:51.122798+00,wrong
10572351,367872,9991,4,0,1,{"solution": 31},2019-10-17 11:10:53.571422+00,wrong
10572352,367872,9992,5,1,1,{"solution": 7},2019-10-17 11:14:26.669564+00,ok
10572353,367872,9994,6,1,1,{"solution": 3},2019-10-17 11:19:29.792245+00,ok
10572354,367872,9998,7,1,1,{"solution": 5},2019-10-17 11:23:10.845727+00,ok
10572355,367872,10002,8,0,1,{"solution": 56},2019-10-17 11:27:41.191278+00,wrong
10572416,367916,9982,1,0,1,{"solution": 6},2019-10-17 11:02:42.412363+00,wrong
10572417,367916,9986,2,0,1,{"solution": 39},2019-10-17 11:04:49.811125+00,wrong
10572418,367916,9987,3,1,1,{"solution": "ECBAD"},2019-10-17 11:09:40.252022+00,ok
10572419,367916,9991,4,1,1,{"solution": 29},2019-10-17 11:13:55.180627+00,ok
10572420,367916,9992,5,0,1,{"solution": 9},2019-10-17 11:15:39.471779+00,wrong
10572421,367916,9995,6,1,1,{"solution": 4},2019-10-17 11:17:27.141067+00,ok
10572422,367916,9998,7,1,1,{"solution": 5},2019-10-17 11:34:19.664611+00,ok
10572423,367916,10001,8,1,1,{"solution": 8},2019-10-17 11:34:00.679038+00,ok
10572340,367917,9981,1,0,1,{"solution": 5},2019-10-17 11:03:22.925855+00,wrong
10572341,367917,9984,2,0,1,{"solution": 9},2019-10-17 11:12:55.043096+00,wrong
10572342,367917,9987,3,0,1,{"solution": "ЕСВД"},2019-10-17 11:16:44.745263+00,wrong
10572343,367917,9991,4,0,1,{"solution": 30},2019-10-17 11:18:13.856091+00,wrong
10572344,367917,9992,5,0,1,{"solution": 9},2019-10-17 11:21:17.501888+00,wrong
10572345,367917,9995,6,1,1,{"solution": 4},2019-10-17 11:26:49.454592+00,ok
10572346,367917,9998,7,0,1,{"solution": 6},2019-10-17 11:30:14.967495+00,wrong
10572347,367917,10002,8,0,1,{"solution": 6},2019-10-17 11:32:16.520406+00,wrong
10574279,367918,9980,1,1,1,{"solution": 8},2019-10-17 11:02:56.129153+00,ok
10574280,367918,9986,2,1,1,{"solution": 37},2019-10-17 11:04:04.071194+00,ok
10574281,367918,9987,3,1,1,{"solution": "ECBAD"},2019-10-17 11:09:45.55525+00,ok
10574282,367918,9988,4,1,1,{"solution": 31},2019-10-17 11:12:24.381471+00,ok
10574283,367918,9992,5,1,1,{"solution": 7},2019-10-17 11:21:59.629566+00,ok
10574284,367918,9994,6,1,1,{"solution": 3},2019-10-17 11:54:04.855562+00,ok
10574285,367918,9998,7,1,1,{"solution": 5},2019-10-17 11:30:25.563763+00,ok
10574286,367918,9999,8,1,1,{"solution": 12},2019-10-17 11:41:31.485824+00,ok
10573476,367919,9979,1,0,1,{"solution": 11},2019-10-17 11:06:05.407476+00,wrong
10573477,367919,9984,2,0,1,{"solution": 34},2019-10-17 11:09:19.785104+00,wrong
10573478,367919,9987,3,1,1,{"solution": "ECBAD"},2019-10-17 11:12:04.540164+00,ok
10573479,367919,9991,4,0,1,{"solution": 20},2019-10-17 11:14:46.745299+00,wrong
10573480,367919,9993,5,0,1,{"solution": 2},2019-10-17 11:41:46.009105+00,wrong
10573481,367919,9996,6,0,1,{"solution": 5},2019-10-17 11:20:44.965889+00,wrong
10573482,367919,9998,7,0,1,{"solution": 1},2019-10-17 11:22:50.214391+00,wrong
10573483,367919,10001,8,1,1,{"solution": 8},2019-10-17 11:30:11.615773+00,ok
10574980,367920,9981,1,1,1,{"solution": 16},2019-10-17 11:22:20.194631+00,ok
10574981,367920,9986,2,0,1,{"solution": 38},2019-10-17 11:52:33.614221+00,wrong
10574982,367920,9987,3,1,1,{"solution": "ECBAD"},2019-10-17 12:00:22.195094+00,ok
10574983,367920,9991,4,0,1,{"solution": 22},2019-10-17 11:25:48.669541+00,wrong
10574984,367920,9992,5,1,1,{"solution": 7},2019-10-17 11:27:44.905788+00,ok
10574985,367920,9995,6,0,1,{"solution": 6},2019-10-17 12:00:33.420262+00,wrong
10574986,367920,9998,7,0,1,,,none
10574987,367920,10002,8,0,1,{"solution": 22},2019-10-17 11:57:56.144329+00,wrong
10573468,367921,9980,1,0,1,{"solution": 5},2019-10-17 11:01:58.365714+00,wrong
10573469,367921,9983,2,0,1,{"solution": 27},2019-10-17 11:03:39.902086+00,wrong
10573470,367921,9987,3,1,1,{"solution": "ECBAD"},2019-10-17 11:08:58.357877+00,ok
10573471,367921,9990,4,1,1,{"solution": 41},2019-10-17 11:09:49.248597+00,ok
10573472,367921,9992,5,1,1,{"solution": 7},2019-10-17 11:13:23.424234+00,ok
10573473,367921,9994,6,1,1,{"solution": 3},2019-10-17 11:16:09.176308+00,ok
10573474,367921,9998,7,1,1,{"solution": 5},2019-10-17 11:23:36.445131+00,ok
10573475,367921,10002,8,0,1,{"solution": 13},2019-10-17 11:43:31.603069+00,wrong
10571488,367922,9979,1,0,1,{"solution": 20},2019-10-17 11:02:14.605162+00,wrong
10571489,367922,9983,2,0,1,{"solution": 16},2019-10-17 11:04:06.655725+00,wrong
10571490,367922,9987,3,0,1,{"solution": "CBAE"},2019-10-17 11:06:46.85765+00,wrong
10571491,367922,9988,4,0,1,{"solution": 16},2019-10-17 11:07:45.467084+00,wrong
10571492,367922,9992,5,0,1,{"solution": 6},2019-10-17 11:13:34.632291+00,wrong
10571493,367922,9995,6,0,1,{"solution": 18},2019-10-17 11:15:04.157667+00,wrong
10571494,367922,9998,7,1,1,{"solution": 5},2019-10-17 11:16:13.673261+00,ok
10571495,367922,10001,8,0,1,{"solution": 4},2019-10-17 11:24:27.174892+00,wrong
10574525,367923,9979,1,0,1,{"solution": 6},2019-10-17 11:03:58.467826+00,wrong
10574526,367923,9984,2,1,1,{"solution": 36},2019-10-17 11:07:08.953481+00,ok
10574527,367923,9987,3,0,1,{"solution": "EBCAD"},2019-10-17 11:24:38.848204+00,wrong
10574528,367923,9988,4,0,1,{"solution": 27},2019-10-17 11:16:48.046032+00,wrong
10574529,367923,9992,5,1,1,{"solution": 7},2019-10-17 11:21:08.343992+00,ok
10574530,367923,9997,6,0,1,{"solution": 11},2019-10-17 11:42:04.803879+00,wrong
10574531,367923,9998,7,1,1,{"solution": 5},2019-10-17 11:33:01.974909+00,ok
10574532,367923,10000,8,0,1,{"solution": 7},2019-10-17 11:55:59.516658+00,wrong
10574517,367924,9982,1,0,1,{"solution": 6},2019-10-17 11:03:55.217747+00,wrong
10574518,367924,9985,2,0,1,{"solution": 36},2019-10-17 11:07:01.512114+00,wrong
10574519,367924,9987,3,1,1,{"solution": "ECBAD"},2019-10-17 11:50:52.066671+00,ok
10574520,367924,9990,4,0,1,{"solution": 33},2019-10-17 11:12:43.548471+00,wrong
10574521,367924,9992,5,0,1,,,none
10574522,367924,9997,6,0,1,{"solution": 29},2019-10-17 11:56:33.146007+00,wrong
10574523,367924,9998,7,0,1,{"solution": 6},2019-10-17 11:54:10.872207+00,wrong
10574524,367924,10000,8,1,1,{"solution": 10},2019-10-17 11:54:14.464564+00,ok
10572015,367925,9979,1,0,1,{"solution": 6},2019-10-17 11:03:25.325496+00,wrong
10572016,367925,9984,2,0,1,{"solution": 37},2019-10-17 11:06:46.240645+00,wrong
10572017,367925,9987,3,0,1,{"solution": "CBADE"},2019-10-17 11:11:09.166572+00,wrong
10572018,367925,9989,4,0,1,{"solution": 31},2019-10-17 11:12:42.865039+00,wrong
10572019,367925,9993,5,0,1,{"solution": 2},2019-10-17 11:13:58.618846+00,wrong
10572020,367925,9994,6,0,1,{"solution": 56},2019-10-17 11:14:42.526468+00,wrong
10572021,367925,9998,7,1,1,{"solution": 5},2019-10-17 11:22:13.804288+00,ok
10572022,367925,10002,8,0,1,{"solution": 22},2019-10-17 11:27:58.997637+00,wrong
10571588,367926,9982,1,0,1,{"solution": 16},2019-10-17 11:02:56.345959+00,wrong
10571589,367926,9983,2,1,1,{"solution": 35},2019-10-17 11:05:16.511981+00,ok
10571590,367926,9987,3,0,1,{"solution": "CBADE"},2019-10-17 11:09:51.138566+00,wrong
10571591,367926,9991,4,0,1,{"solution": 22},2019-10-17 11:12:21.941327+00,wrong
10571592,367926,9993,5,1,1,{"solution": 5},2019-10-17 11:16:09.571102+00,ok
10571593,367926,9995,6,0,1,{"solution": 29},2019-10-17 11:18:55.81696+00,wrong
10571594,367926,9998,7,1,1,{"solution": 5},2019-10-17 11:22:00.193637+00,ok
10571595,367926,10000,8,0,1,{"solution": 6},2019-10-17 11:24:27.929379+00,wrong
10571241,367927,9979,1,0,1,{"solution": 7},2019-10-17 11:08:44.715329+00,wrong
10571242,367927,9986,2,1,1,{"solution": 37},2019-10-17 11:13:57.702693+00,ok
10571243,367927,9987,3,0,1,{"solution": "Е был первым"},2019-10-17 11:05:11.546013+00,wrong
10571244,367927,9989,4,0,1,{"solution": 22},2019-10-17 11:12:41.255292+00,wrong
10571245,367927,9992,5,1,1,{"solution": 7},2019-10-17 11:17:18.259652+00,ok
10571246,367927,9994,6,0,1,{"solution": 29},2019-10-17 11:18:37.736481+00,wrong
10571247,367927,9998,7,1,1,{"solution": 5},2019-10-17 11:21:57.633816+00,ok
10571248,367927,10001,8,1,1,{"solution": 8},2019-10-17 11:23:08.665607+00,ok
10570619,367928,9981,1,0,1,{"solution": 8},2019-10-17 11:02:40.361889+00,wrong
10570620,367928,9985,2,1,1,{"solution": 39},2019-10-17 11:05:09.290678+00,ok
10570621,367928,9987,3,0,1,{"solution": "ECABD"},2019-10-17 11:06:52.378444+00,wrong
10570622,367928,9988,4,0,1,{"solution": 16},2019-10-17 11:08:30.176669+00,wrong
10570623,367928,9993,5,0,1,{"solution": 9},2019-10-17 11:10:45.472171+00,wrong
10570624,367928,9996,6,1,1,{"solution": 1},2019-10-17 11:11:56.034277+00,ok
10570625,367928,9998,7,0,1,{"solution": 8},2019-10-17 11:13:32.599824+00,wrong
10570626,367928,9999,8,1,1,{"solution": 12},2019-10-17 11:16:33.831825+00,ok
10573372,367930,9982,1,0,1,{"solution": 6},2019-10-17 11:42:01.26728+00,wrong
10573373,367930,9986,2,1,1,{"solution": 37},2019-10-17 11:41:53.088787+00,ok
10573374,367930,9987,3,1,1,{"solution": "ECBAD"},2019-10-17 11:42:04.429388+00,ok
10573375,367930,9991,4,0,1,{"solution": 22},2019-10-17 11:42:07.493594+00,wrong
10573376,367930,9993,5,1,1,{"solution": 5},2019-10-17 11:42:10.310072+00,ok
10573377,367930,9994,6,1,1,{"solution": 3},2019-10-17 11:42:13.506636+00,ok
10573378,367930,9998,7,0,1,{"solution": 8},2019-10-17 11:42:18.815797+00,wrong
10573379,367930,9999,8,0,1,{"solution": 16},2019-10-17 11:40:06.90918+00,wrong
10571580,367931,9980,1,0,1,{"solution": 5},2019-10-17 11:04:02.698322+00,wrong
10571581,367931,9984,2,1,1,{"solution": 36},2019-10-17 11:06:06.746445+00,ok
10571582,367931,9987,3,1,1,{"solution": "ECВAD"},2019-10-17 11:10:19.475755+00,ok
10571583,367931,9988,4,1,1,{"solution": 31},2019-10-17 11:11:42.755679+00,ok
10571584,367931,9992,5,0,1,{"solution": 9},2019-10-17 11:14:32.375145+00,wrong
10571585,367931,9997,6,1,1,{"solution": 2},2019-10-17 11:15:51.794556+00,ok
10571586,367931,9998,7,1,1,{"solution": 5},2019-10-17 11:21:14.320089+00,ok
10571587,367931,10000,8,0,1,{"solution": 8},2019-10-17 11:24:35.208788+00,wrong
10573345,367932,9980,1,0,1,{"solution": 5},2019-10-17 11:05:26.591599+00,wrong
10573346,367932,9984,2,0,1,{"solution": 40},2019-10-17 11:10:18.162181+00,wrong
10573347,367932,9987,3,1,1,{"solution": "ECBAD"},2019-10-17 11:18:28.122648+00,ok
10573348,367932,9989,4,0,1,{"solution": 21},2019-10-17 11:25:43.44786+00,wrong
10573349,367932,9993,5,1,1,{"solution": 5},2019-10-17 11:28:34.241353+00,ok
10573350,367932,9995,6,1,1,{"solution": 4},2019-10-17 11:30:51.373878+00,ok
10573351,367932,9998,7,0,1,{"solution": 7},2019-10-17 11:35:47.237743+00,wrong
10573352,367932,10001,8,0,1,{"solution": 28},2019-10-17 11:41:35.277325+00,wrong
10573114,367933,9980,1,0,1,{"solution": 6},2019-10-17 11:29:36.305829+00,wrong
10573115,367933,9984,2,0,1,{"solution": 34},2019-10-17 11:08:37.449091+00,wrong
10573116,367933,9987,3,0,1,{"solution": "ECBDA"},2019-10-17 11:12:22.918508+00,wrong
10573117,367933,9988,4,0,1,{"solution": 32},2019-10-17 11:14:46.573574+00,wrong
10573118,367933,9993,5,0,1,{"solution": 9},2019-10-17 11:18:52.049348+00,wrong
10573119,367933,9997,6,1,1,{"solution": 2},2019-10-17 11:27:52.243071+00,ok
10573120,367933,9998,7,0,1,{"solution": 7},2019-10-17 11:35:36.086571+00,wrong
10573121,367933,10000,8,0,1,{"solution": 6},2019-10-17 11:41:36.407544+00,wrong
10573460,367934,9979,1,1,1,{"solution": 12},2019-10-17 11:04:50.805015+00,ok
10573461,367934,9985,2,1,1,{"solution": 39},2019-10-17 11:09:06.683824+00,ok
10573462,367934,9987,3,1,1,{"solution": "ECBAD"},2019-10-17 11:14:40.691936+00,ok
10573463,367934,9990,4,0,1,{"solution": 21},2019-10-17 11:22:13.498491+00,wrong
10573464,367934,9992,5,1,1,{"solution": 7},2019-10-17 11:27:28.894214+00,ok
10573465,367934,9995,6,0,1,{"solution": 5},2019-10-17 11:30:50.186004+00,wrong
10573466,367934,9998,7,0,1,{"solution": 4},2019-10-17 11:33:58.885757+00,wrong
10573467,367934,10000,8,0,1,{"solution": 23},2019-10-17 11:43:19.080051+00,wrong
10573106,367935,9981,1,0,1,{"solution": 8},2019-10-17 11:05:54.057194+00,wrong
10573107,367935,9983,2,1,1,{"solution": 35},2019-10-17 11:09:11.765187+00,ok
10573108,367935,9987,3,1,1,{"solution": "ECBAD"},2019-10-17 11:15:30.013552+00,ok
10573109,367935,9989,4,0,1,{"solution": 31},2019-10-17 11:18:55.534025+00,wrong
10573110,367935,9992,5,1,1,{"solution": 7},2019-10-17 11:21:54.269603+00,ok
10573111,367935,9997,6,0,1,{"solution": 7},2019-10-17 11:29:06.940812+00,wrong
10573112,367935,9998,7,1,1,{"solution": 5},2019-10-17 11:34:21.835388+00,ok
10573113,367935,10000,8,0,1,{"solution": 23},2019-10-17 11:41:26.197501+00,wrong
10573098,367936,9980,1,1,1,{"solution": 8},2019-10-17 11:40:21.619969+00,ok
10573099,367936,9984,2,0,1,{"solution": 5},2019-10-17 11:40:32.566605+00,wrong
10573100,367936,9987,3,1,1,{"solution": "ECBAD"},2019-10-17 11:40:48.980438+00,ok
10573101,367936,9988,4,0,1,{"solution": 13},2019-10-17 11:40:55.176881+00,wrong
10573102,367936,9992,5,1,1,{"solution": 7},2019-10-17 11:41:00.284909+00,ok
10573103,367936,9996,6,0,1,{"solution": 5},2019-10-17 11:41:03.089852+00,wrong
10573104,367936,9998,7,0,1,{"solution": 1},2019-10-17 11:41:05.379149+00,wrong
10573105,367936,10000,8,0,1,{"solution": 23},2019-10-17 11:41:08.833796+00,wrong
10573851,367937,9982,1,0,1,{"solution": 6},2019-10-17 11:47:59.56525+00,wrong
10573852,367937,9983,2,0,1,{"solution": 36},2019-10-17 11:48:01.570154+00,wrong
10573853,367937,9987,3,0,1,{"solution": "BCAD"},2019-10-17 11:48:03.356949+00,wrong
10573854,367937,9990,4,0,1,{"solution": 21},2019-10-17 11:48:05.420635+00,wrong
10573855,367937,9993,5,0,1,{"solution": 9},2019-10-17 11:47:48.879195+00,wrong
10573856,367937,9996,6,0,1,{"solution": 57},2019-10-17 11:47:34.791277+00,wrong
10573857,367937,9998,7,0,1,{"solution": 8},2019-10-17 11:47:38.778816+00,wrong
10573858,367937,10002,8,0,1,{"solution": 16},2019-10-17 11:47:41.046847+00,wrong
10572118,367938,9979,1,0,1,{"solution": 6},2019-10-17 11:11:40.428699+00,wrong
10572119,367938,9985,2,0,1,{"solution": 70},2019-10-17 11:11:44.57104+00,wrong
10572120,367938,9987,3,0,1,{"solution": "DABCE"},2019-10-17 11:13:30.954245+00,wrong
10572121,367938,9988,4,0,1,{"solution": 23},2019-10-17 11:15:44.886147+00,wrong
10572122,367938,9993,5,0,1,{"solution": 9},2019-10-17 11:17:00.041347+00,wrong
10572123,367938,9995,6,1,1,{"solution": 4},2019-10-17 11:29:09.434788+00,ok
10572124,367938,9998,7,1,1,{"solution": 5},2019-10-17 11:24:48.784262+00,ok
10572125,367938,10000,8,0,1,{"solution": 16},2019-10-17 11:28:01.639978+00,wrong
10573452,367939,9982,1,0,1,{"solution": 15},2019-10-17 11:07:36.723879+00,wrong
10573453,367939,9986,2,1,1,{"solution": 37},2019-10-17 11:13:04.487487+00,ok
10573454,367939,9987,3,0,1,{"solution": "E C B A D"},2019-10-17 11:17:21.617701+00,wrong
10573455,367939,9991,4,1,1,{"solution": 29},2019-10-17 11:20:17.956665+00,ok
10573456,367939,9992,5,1,1,{"solution": 7},2019-10-17 11:27:28.782168+00,ok
10573457,367939,9996,6,0,1,{"solution": 3},2019-10-17 11:36:58.926057+00,wrong
10573458,367939,9998,7,0,1,{"solution": 4},2019-10-17 11:33:51.237394+00,wrong
10573459,367939,10002,8,1,1,{"solution": 14},2019-10-17 11:42:51.152495+00,ok
10573444,367940,9979,1,1,1,{"solution": 12},2019-10-17 11:07:21.769225+00,ok
10573445,367940,9984,2,1,1,{"solution": 36},2019-10-17 11:10:49.644428+00,ok
10573446,367940,9987,3,1,1,{"solution": "ECBAD"},2019-10-17 11:16:46.596998+00,ok
10573447,367940,9990,4,0,1,{"solution": 28},2019-10-17 11:20:55.284067+00,wrong
10573448,367940,9992,5,1,1,{"solution": 7},2019-10-17 11:23:17.240543+00,ok
10573449,367940,9997,6,1,1,{"solution": 2},2019-10-17 11:25:02.167974+00,ok
10573450,367940,9998,7,1,1,{"solution": 5},2019-10-17 11:29:13.235909+00,ok
10573451,367940,10002,8,0,1,{"solution": 16},2019-10-17 11:42:16.682259+00,wrong
10573428,367953,9982,1,1,1,{"solution": 18},2019-10-17 11:08:24.517678+00,ok
10573429,367953,9984,2,0,1,{"solution": 34},2019-10-17 11:12:06.660569+00,wrong
10573430,367953,9987,3,1,1,{"solution": "ECBAD"},2019-10-17 11:16:23.181053+00,ok
10573431,367953,9990,4,0,1,{"solution": 33},2019-10-17 11:22:08.932222+00,wrong
10573432,367953,9993,5,0,1,{"solution": 9},2019-10-17 11:28:21.681055+00,wrong
10573433,367953,9996,6,1,1,{"solution": 1},2019-10-17 11:31:52.423252+00,ok
10573434,367953,9998,7,0,1,{"solution": 2},2019-10-17 11:35:40.388644+00,wrong
10573435,367953,10002,8,0,1,{"solution": 16},2019-10-17 11:38:40.615624+00,wrong
10572166,367955,9982,1,0,1,{"solution": 8},2019-10-17 11:09:36.774481+00,wrong
